,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonality_key,tonality_scale,tonality_confidence
0,350674,350674_f0,files/350674_4162229-hq.ogg,0,8192,2.67073187387723e-06,-1196.9238,80.94143,46.385273,14.788477,-0.5621207,-3.1843786,-3.5085373,-6.192396,-8.732507,-8.621009,-7.2625813,-6.8262978,-6.7221384,0.05467753857374191,1.0,0.76578325,0.25448826,0.9268914,0.41326353,0.8745311,0.5417354,0.7257859,0.45257148,0.9522939,0.3217034,0.2595974,G,minor,0.46861812472343445
1,350674,350674_f1,files/350674_4162229-hq.ogg,8192,16384,3.5883970213035354e-06,-1186.2983,91.3495,47.5891,10.576958,-3.6976187,-3.208274,-3.1893234,-8.174086,-12.496606,-11.951194,-8.777153,-6.5922127,-5.6210947,0.049130115658044815,0.28113198,0.6910753,0.2068565,0.85412264,1.0,0.9045701,0.7506151,0.479943,0.69148386,0.8158008,0.15024,0.25048468,Bb,minor,0.5400973558425903
2,350674,350674_f2,files/350674_4162229-hq.ogg,16384,24576,4.134228220209479e-06,-1184.6132,95.40248,53.823017,15.273584,-3.4807913,-5.4478674,-3.2212143,-3.8766613,-5.6303496,-5.3346167,-3.956471,-3.9024239,-4.6089945,0.047524917870759964,0.5231677,0.3287472,0.3734562,0.08359342,0.55274236,0.9516062,0.059639726,0.13889693,0.2639636,1.0,0.15296245,0.1420344,F#,minor,0.5139598250389099
3,350674,350674_f3,files/350674_4162229-hq.ogg,24576,32768,4.5053125177219044e-06,-1182.1538,98.337326,54.79752,13.135248,-7.6676807,-8.246039,-1.9574202,0.21177852,-2.9202933,-6.9675436,-9.123505,-9.732166,-9.31083,0.04713756963610649,0.2570516,0.07423229,0.12386928,0.036192246,0.30421153,0.2921619,0.1507819,0.14231353,0.10212081,1.0,0.45482367,0.10326355,G,minor,0.687534749507904
4,350674,350674_f4,files/350674_4162229-hq.ogg,32768,40960,4.701388206740376e-06,-1180.801,100.293106,57.212284,16.58526,-3.5056937,-4.6159887,0.5593339,2.686411,0.928187,-1.9353782,-4.590153,-6.974102,-8.211564,0.04368385300040245,0.12029766,0.15694985,0.014342394,0.16350868,0.40170932,0.12940657,0.19902273,0.18243372,0.24739097,1.0,0.051609028,0.1756086,Eb,minor,0.5705438256263733
5,350674,350674_f5,files/350674_4162229-hq.ogg,40960,49152,3.92848869523732e-06,-1193.9042,85.55572,50.996143,17.807917,0.3325479,-2.7394476,-1.7278212,-3.5418835,-6.990335,-8.12033,-6.658791,-5.82761,-7.4914103,0.05225919187068939,0.08709006,1.0,0.09752134,0.32114837,0.79355353,0.25184843,0.61655223,0.49505225,0.49763998,0.56174815,0.25035852,0.17343989,Bb,minor,0.6837196946144104
6,350674,350674_f6,files/350674_4162229-hq.ogg,49152,57344,2.857213075913023e-06,-1195.4927,81.8066,44.72481,11.178551,-4.3677998,-5.828635,-4.817375,-6.7040997,-8.932382,-8.882003,-8.253021,-9.3917885,-11.039269,0.05487493425607681,0.14337984,0.33472663,0.1614207,0.17150459,0.61964667,0.25977793,0.24200399,0.5797909,0.37290123,1.0,0.21717681,0.110797845,F#,major,0.48477035760879517
7,350674,350674_f7,files/350674_4162229-hq.ogg,57344,65536,3.7596130368910963e-06,-1193.511,85.34045,50.123432,18.526056,3.6677835,1.2044305,0.53865826,-2.4816265,-5.356149,-6.3944616,-7.563874,-10.58054,-13.840539,0.051962342113256454,0.18935958,1.0,0.021213755,0.13731772,0.537291,0.19212615,0.9489306,0.11322387,0.20786393,0.37103465,0.05751039,0.05670249,Eb,minor,0.7350339889526367
8,350674,350674_f8,files/350674_4162229-hq.ogg,65536,73728,4.139436441619182e-06,-1188.558,91.436905,53.01424,16.123743,-3.4021628,-6.786582,-4.8560104,-5.229231,-7.9145293,-10.106185,-11.105072,-11.877956,-12.451173,0.04842813313007355,0.045799144,1.0,0.0674889,0.11057821,0.96846974,0.08822753,0.23558518,0.28756937,0.19956572,0.33536765,0.11312774,0.07455332,Eb,minor,0.6812782287597656
9,350674,350674_f9,files/350674_4162229-hq.ogg,73728,81920,3.922268660971895e-06,-1188.786,91.230606,52.945606,16.00274,-3.4041007,-5.872321,-2.27874,-1.2022382,-3.5202994,-6.196349,-7.594918,-8.367855,-9.22545,0.04923213645815849,0.08948653,0.52849287,0.113983884,0.10963912,1.0,0.9903553,0.36851606,0.5907946,0.10849167,0.97822255,0.90013045,0.07850749,Eb,major,0.712519109249115
10,350674,350674_f10,files/350674_4162229-hq.ogg,81920,90112,4.444906153366901e-06,-1188.893,88.42892,46.092518,9.76461,-4.96274,-5.37667,-5.9465866,-10.819899,-14.318963,-12.938666,-10.214088,-10.20982,-11.694451,0.052664823830127716,0.08322278,0.21385142,0.21449012,0.14143187,0.56189406,0.64518917,1.0,0.7685566,0.19458207,0.21816559,0.59450084,0.04786341,B,minor,0.3712640404701233
11,350674,350674_f11,files/350674_4162229-hq.ogg,90112,98304,5.291265551932156e-06,-1179.7211,97.24107,47.63268,8.868034,-3.6871207,-3.3796148,-6.285515,-12.419508,-14.459817,-12.586349,-12.565796,-15.1973915,-15.812537,0.04718153178691864,0.06801349,0.07863189,0.2448124,0.070110135,0.103646696,0.53160423,0.32033035,0.19571237,0.13095328,0.23250388,1.0,0.056993175,G,major,0.6979819536209106
12,350674,350674_f12,files/350674_4162229-hq.ogg,98304,106496,5.774687451776117e-06,-1172.2062,99.153366,35.23437,-5.2540283,-7.769045,-1.3708869,-8.609604,-20.155401,-20.358118,-13.007743,-10.428314,-12.992634,-12.909997,0.050163526087999344,0.09064118,0.17142263,0.48489735,0.33574274,0.16595824,0.5569928,0.47152224,1.0,0.16432297,0.30801213,0.83511347,0.1530487,E,major,0.594004213809967
13,350674,350674_f13,files/350674_4162229-hq.ogg,106496,114688,4.827834345633164e-06,-1169.4487,98.70421,26.268887,-18.565033,-17.85548,-3.9986792,-4.7815857,-13.897078,-15.859078,-12.4990835,-13.4133835,-17.36314,-16.528496,0.0542248860001564,0.07691229,0.07937356,0.9938261,0.33081296,0.24693654,0.1506496,0.09347257,1.0,0.7851341,0.14170994,0.5014262,0.7352256,E,minor,0.5149621367454529
14,350674,350674_f14,files/350674_4162229-hq.ogg,114688,122880,6.789207418478327e-06,-1156.401,113.31292,34.353725,-13.726196,-15.3612175,-5.627555,-7.649536,-12.205427,-10.299783,-9.621238,-15.027084,-17.749233,-11.111062,0.0479617565870285,0.29767174,0.0354134,0.32640818,0.105893366,0.09978777,0.16726145,0.049187385,0.6170077,1.0,0.2854934,0.2686656,0.23386097,F,major,0.468979150056839
15,350674,350674_f15,files/350674_4162229-hq.ogg,122880,131072,7.016864401521161e-06,-1152.5725,113.31954,28.902187,-13.181793,-7.293688,-1.7139655,-13.38028,-20.299177,-13.837319,-8.494178,-10.444283,-11.280781,-7.0464716,0.049465157091617584,0.51967627,0.19269994,0.19717976,0.16280621,0.38882306,0.23673904,0.40736392,0.3659145,0.9535728,1.0,0.71128255,0.22326323,A,minor,0.4435717463493347
16,350674,350674_f16,files/350674_4162229-hq.ogg,131072,139264,7.044965059321839e-06,-1152.4983,115.582146,32.659176,-13.208893,-10.092577,0.3293389,-4.4775696,-11.6994915,-11.330422,-9.914321,-11.558388,-11.701275,-7.84015,0.04980113357305527,1.0,0.052367322,0.073740736,0.06972807,0.14960274,0.049444076,0.14813846,0.16519485,0.37994283,0.80774003,0.19717725,0.02820166,F#,minor,0.5052152872085571
17,350674,350674_f17,files/350674_4162229-hq.ogg,139264,147456,7.966030352690723e-06,-1144.2039,119.52523,27.086208,-14.305664,-2.876467,4.819848,-7.343132,-14.630369,-10.812692,-10.498473,-14.773972,-13.545856,-6.89351,0.05047052353620529,0.9517055,0.14469089,0.0984976,0.28114343,0.2305378,0.14592361,0.2671474,0.20049432,1.0,0.58995456,0.18394352,0.5957377,A,major,0.6697984337806702
18,350674,350674_f18,files/350674_4162229-hq.ogg,147456,155648,7.85717202234082e-06,-1145.3977,117.32259,22.232143,-22.862179,-10.675905,3.7154016,-2.6134567,-10.455488,-10.458795,-12.047027,-16.578217,-16.356403,-10.780389,0.05191383510828018,0.32729244,0.9774924,0.06441322,0.113225624,0.37875167,0.15780748,0.2200265,0.14920218,0.12451998,0.22379701,0.14126964,1.0,D,major,0.4022573232650757
19,350674,350674_f19,files/350674_4162229-hq.ogg,155648,163840,8.73840781423496e-06,-1138.4329,122.24224,20.65292,-24.1441,-11.49164,-1.9705726,-11.432938,-16.229437,-12.670785,-12.864135,-14.486626,-9.825726,-1.748334,0.05135568603873253,0.26446185,0.6739459,0.093884155,0.21749899,0.0675186,0.1247648,0.15465897,0.15651275,0.08310777,1.0,0.18035977,0.8533144,Eb,minor,0.39905673265457153
20,350674,350674_f20,files/350674_4162229-hq.ogg,163840,172032,1.4662764442618936e-05,-1118.1132,134.71407,9.975342,-35.806484,-15.304226,-4.8571234,-9.848343,-5.0042706,-2.0591025,-11.04737,-14.280029,-5.526661,3.2991858,0.052893009036779404,0.26456505,0.39797145,0.7491211,0.24539131,0.4495267,0.20916414,0.18456426,0.057414446,0.17858574,1.0,0.5841823,0.6841233,Eb,minor,0.7124692797660828
21,350674,350674_f21,files/350674_4162229-hq.ogg,172032,180224,1.5134662135096733e-05,-1114.4366,142.38676,21.412685,-26.738491,-14.054005,-5.4509344,-3.981102,3.6100712,2.9425912,-6.5189886,-7.801209,-1.5029334,4.1641073,0.0477992407977581,0.07488002,0.081746414,1.0,0.07679403,0.10660717,0.04780118,0.060295373,0.05488369,0.030170154,0.3487463,0.14683974,0.10518505,B,major,0.6904342174530029
22,350674,350674_f22,files/350674_4162229-hq.ogg,180224,188416,2.320019484614022e-05,-1111.4238,144.32524,14.716003,-42.790333,-28.009209,-9.872748,-6.4411316,-3.7436047,-5.300134,-11.563209,-11.158066,-5.7066383,-2.299985,0.04586814343929291,0.11036623,0.03547782,0.02324686,0.12310871,0.03315212,0.045654017,0.12521078,0.028752994,0.111284986,0.6661342,0.9372583,1.0,C,minor,0.7632325887680054
23,350674,350674_f23,files/350674_4162229-hq.ogg,188416,196608,2.5803015887504444e-05,-1110.4138,145.3113,16.415344,-38.70425,-24.737785,-12.29322,-13.208847,-9.272062,-7.8448577,-12.931212,-11.377037,-4.1050606,-0.50134003,0.04683240130543709,0.016375007,0.010371647,0.009341026,0.01017891,0.021751516,0.016727846,0.074650005,0.04857245,0.07407375,0.035319705,0.10842828,1.0,C#,minor,0.5920795798301697
24,350674,350674_f24,files/350674_4162229-hq.ogg,196608,204800,2.5583447495591827e-05,-1102.187,141.62163,0.8600774,-40.301907,-21.51432,-17.36406,-13.561218,-4.949354,-11.561975,-16.184143,-5.8063054,0.13079464,0.47823608,0.05146675929427147,0.0045691417,0.017257854,0.015636053,0.0297434,0.08597365,0.013699628,0.08722821,0.027335882,0.014811218,0.013997683,0.04491456,1.0,C#,major,0.8830578327178955
25,350674,350674_f25,files/350674_4162229-hq.ogg,204800,212992,2.1526298951357603e-05,-1101.353,143.08174,4.323212,-34.94473,-18.359829,-17.04924,-12.190399,-2.9150066,-12.353005,-18.755264,-7.9765553,-2.7715569,-2.6872683,0.05053498223423958,0.2418573,0.63250154,0.21174373,0.6853704,0.751695,0.4762736,0.4658654,0.9309371,1.0,0.898937,0.99244726,0.52748615,C#,minor,0.7015552520751953
26,350674,350674_f26,files/350674_4162229-hq.ogg,212992,221184,2.2003816411597654e-05,-1091.6652,151.66672,2.9604802,-39.396633,-16.493984,-11.792624,-11.867981,-4.805235,-9.741601,-15.047843,-8.813507,-5.4628983,-3.9725351,0.05041828751564026,1.0,0.07281285,0.033942945,0.03558192,0.03226941,0.10833849,0.2599716,0.24496715,0.34133154,0.037560947,0.13940245,0.03776009,D,major,0.4891665279865265
27,350674,350674_f27,files/350674_4162229-hq.ogg,221184,229376,2.181642412324436e-05,-1089.0739,149.16418,-2.539619,-36.740444,-12.349186,-13.301887,-14.014084,-6.609846,-12.601678,-15.204642,-5.971009,-2.5161476,-2.6454668,0.05334286019206047,1.0,0.01657357,0.040212717,0.032269467,0.052922804,0.07907188,0.02573364,0.42329675,0.093474105,0.058661506,0.031265415,0.04869033,A,minor,0.5299460291862488
28,350674,350674_f28,files/350674_4162229-hq.ogg,229376,237568,2.965415842481889e-05,-1079.0709,156.80289,-6.229408,-43.347828,-14.749577,-14.879012,-15.995987,-4.3004894,-8.990823,-15.960418,-6.380379,2.0178337,4.342387,0.05122162029147148,1.0,0.036200203,0.18649015,0.072475836,0.15098126,0.08583162,0.062785186,0.18497266,0.1669444,0.36330622,0.091614455,0.08648506,A,major,0.5412962436676025
29,350674,350674_f29,files/350674_4162229-hq.ogg,237568,245760,2.1554376871790737e-05,-1079.1482,153.01859,-9.396248,-37.62414,-7.5433064,-12.386497,-14.548279,-5.3798656,-13.466653,-17.047165,-4.4854894,0.06480038,-0.65803635,0.05439899116754532,1.0,0.18883632,0.5851193,0.15497895,0.4287192,0.22187063,0.059894904,0.15801847,0.6922165,0.10325806,0.16732682,0.13064584,G,minor,0.5166378021240234
30,350674,350674_f30,files/350674_4162229-hq.ogg,245760,253952,1.7827385818236507e-05,-1086.3837,150.53348,0.7229924,-24.797909,-0.97412324,-10.654532,-9.737015,6.0705357,-2.7813773,-14.119903,-4.162125,2.4236412,-2.011571,0.05399560183286667,0.5078095,0.7700983,0.37627935,0.39398196,0.4172784,0.3292833,0.14707191,0.24437459,1.0,0.665643,0.43388224,0.8525902,Bb,major,0.6990559101104736
31,350674,350674_f31,files/350674_4162229-hq.ogg,253952,262144,1.6498279364896007e-05,-1089.5831,144.57838,-5.4574046,-28.424557,-1.6859457,-8.228446,-9.188034,1.7025775,-2.9645743,-9.321731,-6.6072774,-4.6100388,-3.635541,0.05817656219005585,0.27948347,0.41508436,0.23748922,0.20014663,0.4806013,0.041482467,0.15362787,0.5000544,1.0,0.13348123,0.57714677,0.6771212,D,minor,0.42817267775535583
32,350674,350674_f32,files/350674_4162229-hq.ogg,262144,270336,1.7723406926961616e-05,-1086.8455,148.99161,-2.4938426,-28.988583,-2.2417471,-6.243102,-7.541237,0.6088122,-5.5129027,-10.971602,-6.3652577,-2.3404732,0.6988286,0.05704424902796745,0.040256113,0.07897715,0.16874586,0.062905155,0.2232113,0.110502996,0.10284597,0.114132896,0.14191724,0.07892348,0.09065788,1.0,C#,major,0.7373385429382324
33,350674,350674_f33,files/350674_4162229-hq.ogg,270336,278528,1.9459324903436936e-05,-1077.8707,150.05173,-8.380592,-27.264828,-0.327883,-3.4825277,-6.2136154,-5.7186794,-6.38405,-7.05107,-10.39975,-7.5942497,-3.2537737,0.06227956712245941,0.17910266,0.7673897,0.5994313,0.7770175,0.2762688,0.12999296,0.40042233,0.6270688,0.8298067,1.0,0.32014266,0.43163624,C#,major,0.4319874048233032
34,350674,350674_f34,files/350674_4162229-hq.ogg,278528,286720,2.335478893655818e-05,-1070.8442,154.47049,-12.616066,-31.831387,-1.2191641,-4.48075,-5.6934357,-2.916418,-6.012796,-7.964164,-12.441528,-13.817455,-8.253633,0.061333462595939636,0.035798617,0.070998706,0.072661966,0.47765702,0.02984572,0.11472332,0.15747797,0.32696986,0.07030737,0.050791096,1.0,0.03560764,C,minor,0.9055825471878052
35,350674,350674_f35,files/350674_4162229-hq.ogg,286720,294912,2.7837564630317502e-05,-1057.9468,156.93721,-16.262123,-20.313961,6.5551434,-5.226348,-7.774048,-9.468618,-9.086251,-4.3642187,-8.105637,-9.7057,-8.01653,0.06517669558525085,0.036568496,0.018111669,0.01567518,0.21621272,0.035456423,0.025507541,0.043297995,0.01946286,0.05385139,0.011238878,1.0,0.016469037,C,major,0.7764875888824463
36,350674,350674_f36,files/350674_4162229-hq.ogg,294912,303104,3.4173266612924635e-05,-1026.2242,163.03024,-24.714657,-5.683258,6.7682934,-0.90016854,6.435318,-3.8689022,-6.133508,-11.947448,-11.000542,-1.6709899,-8.420323,0.06677792221307755,0.13180807,0.23107189,0.47572052,0.52677155,0.16463298,0.28234503,0.073955156,0.3815456,0.36514026,0.3175434,1.0,0.21430224,C,minor,0.6168202757835388
37,350674,350674_f37,files/350674_4162229-hq.ogg,303104,311296,7.728020864306018e-05,-984.192,167.59479,-47.076,-9.632523,-9.377947,-7.732581,-5.133812,-18.00717,-6.946836,-15.474059,-14.956474,-6.9164314,-4.4444857,0.07275558263063431,0.10600191,0.18421066,0.1522672,0.12672749,0.10097689,0.36137176,0.054542407,0.1488382,0.060437787,0.11365873,1.0,0.124630176,G,major,0.6552209854125977
38,350674,350674_f38,files/350674_4162229-hq.ogg,311296,319488,0.0004225319717079401,-900.06866,184.0768,-60.417595,-4.7001038,-18.391466,-9.395709,-9.071037,-13.169165,-8.309621,-8.160186,-14.331085,-2.3113136,-9.248046,0.07231736183166504,0.059137855,0.034834582,0.15968147,0.041259587,0.06464437,0.15557964,0.051380765,0.034144886,0.04402442,0.04404549,1.0,0.04052707,G,major,0.6656549572944641
39,350674,350674_f39,files/350674_4162229-hq.ogg,319488,327680,0.0006608181283809245,-853.1772,180.541,-48.330845,-15.819454,-18.673672,-22.328821,-23.482924,-15.359961,-10.336459,-5.651467,-8.883552,0.5323122,-8.485714,0.07136442512273788,0.037280776,0.02788692,0.025975946,0.06697645,0.023009324,0.15302011,0.09430674,0.04869746,0.23463699,0.021829836,1.0,0.03150635,C,minor,0.7507773041725159
40,350674,350674_f40,files/350674_4162229-hq.ogg,327680,335872,0.0014623532770201564,-818.04034,191.61438,-36.437897,-16.695496,-24.737587,-21.400055,-26.069698,-16.573313,-9.722073,-4.467991,-16.676044,2.8596804,-7.112675,0.06594030559062958,0.006679104,0.01115289,0.027140338,0.013448592,0.23588617,0.006943438,0.048686087,0.01995004,0.017412785,1.0,0.0074216486,0.018938718,F#,minor,0.6346834897994995
41,350674,350674_f41,files/350674_4162229-hq.ogg,335872,344064,0.0027026545722037554,-801.43353,188.71771,-43.552345,-18.140469,-30.192074,-25.98594,-27.787468,-22.422997,-17.882408,-9.656175,-17.52522,-6.5296974,-11.13597,0.06197482720017433,0.0048035635,0.010175399,0.003940588,0.09513946,0.005394293,0.012379997,0.009241733,0.0058696824,1.0,0.0055191442,0.008222195,0.004470663,F,minor,0.8927443623542786
42,350674,350674_f42,files/350674_4162229-hq.ogg,344064,352256,0.002809505444020033,-814.30255,220.61316,-53.70805,-20.67629,-26.862583,-37.544872,-31.05233,-23.89491,-15.4667845,-6.7633567,-9.03423,-6.0068235,-17.997524,0.053323645144701004,0.0048606526,0.0010512213,0.032898583,0.001912732,0.031880207,0.0017485782,0.0010396251,1.0,0.013520245,0.0027720036,0.0029441463,0.0048800306,A,minor,0.6470237970352173
43,350674,350674_f43,files/350674_4162229-hq.ogg,352256,360448,0.0012450753711163998,-871.8444,220.67093,-49.930428,-19.42147,-42.846535,-24.018547,-25.609585,-23.26232,-12.134183,-9.446761,-13.378159,-17.988483,-11.663449,0.052137237042188644,0.02704373,0.003657002,0.13382646,0.003401269,0.027788278,0.006389448,0.0011904307,1.0,0.009700388,0.0075802384,0.0071753943,0.0034126735,E,major,0.626822829246521
44,350674,350674_f44,files/350674_4162229-hq.ogg,360448,368640,0.0004056546022184193,-926.74396,172.02632,-37.949314,4.288704,-31.946133,-15.734809,-18.593464,-15.094069,-11.258866,-5.279311,-10.469109,-14.013149,-10.109464,0.07178309559822083,0.08549971,0.1347476,0.03244599,0.105070576,0.0787493,0.89976704,1.0,0.01940778,0.1768624,0.052771952,0.064902835,0.08091774,F,major,0.829901933670044
45,350674,350674_f45,files/350674_4162229-hq.ogg,368640,376832,0.00014396238839253783,-947.8329,179.27982,-44.655758,17.628214,-1.8749869,-14.176238,-6.768547,-10.200674,-4.2177863,-9.48841,0.09715235,-0.48323047,-3.8283815,0.0701558068394661,0.07468366,0.05331913,0.0348058,0.17577857,0.19021001,0.121192455,1.0,0.058096293,0.06381682,0.10375378,0.04100257,0.060291152,Eb,major,0.5312371253967285
46,350674,350674_f46,files/350674_4162229-hq.ogg,376832,385024,0.00011849570000777021,-965.0273,176.38806,-55.510326,-3.4282608,-1.9104941,-19.436798,-13.009888,-15.612371,-6.8472342,-11.784797,-4.878712,-5.341015,-16.745209,0.07225359231233597,0.014533726,0.013571178,0.006160082,0.019414237,0.016286919,0.036456704,1.0,0.018449169,0.008019056,0.006726466,0.017349012,0.11805214,Ab,major,0.6334514617919922
47,350674,350674_f47,files/350674_4162229-hq.ogg,385024,393216,8.466353756375611e-05,-995.14624,166.62228,-36.91345,7.8297653,13.398817,-1.2359611,-6.4021606,-26.637663,-21.294111,-17.848114,-10.788567,-3.703167,-14.384725,0.07328522950410843,0.07410311,0.08224485,0.1752291,0.17807536,0.75746346,0.5124929,0.19676527,1.0,0.11896598,0.55583,0.27307382,0.08681747,C#,major,0.6104645729064941
48,350674,350674_f48,files/350674_4162229-hq.ogg,393216,401408,7.650771294720471e-05,-989.0096,167.45973,-45.45225,-2.6131516,8.580046,1.4241418,-5.41391,-25.58763,-17.256056,-15.627318,-12.572151,-5.5992813,-12.107755,0.07407842576503754,0.07613778,0.069145985,0.07745546,0.19206601,0.084614694,1.0,0.11152791,0.075134695,0.40419087,0.096911505,0.3625245,0.14935152,G,minor,0.8036748170852661
49,350674,350674_f49,files/350674_4162229-hq.ogg,401408,409600,5.75429767195601e-05,-1009.5172,163.9651,-37.80685,-7.4106903,7.7014446,1.9777535,0.9931413,-21.331663,-18.222818,-10.04016,-10.008736,-10.953869,-12.512532,0.07267407327890396,0.053428814,0.035857175,0.04872116,0.05609432,0.050558884,1.0,0.07338522,0.055669047,0.027942834,0.08880069,0.32477343,0.07419686,G,minor,0.8340957164764404
50,350674,350674_f50,files/350674_4162229-hq.ogg,409600,417792,5.156913539394736e-05,-1016.54254,164.65651,-45.298412,-21.391705,14.519163,7.158578,-0.15099323,-24.474577,-22.795183,-6.4698095,-6.44838,-5.153549,-6.041398,0.06905189901590347,0.0785504,0.059168406,0.04306716,0.036644682,0.124588124,1.0,0.08325391,0.17801277,0.097515225,0.07315241,0.39069152,0.08238711,G,minor,0.8318254351615906
51,350674,350674_f51,files/350674_4162229-hq.ogg,417792,425984,2.9273685868247412e-05,-1059.3073,149.2982,-19.91169,-8.443329,16.706068,-3.0628576,-5.2348633,-12.318075,-17.362833,-5.9894476,-4.9692883,-10.670586,-13.190381,0.06850279867649078,0.15867466,0.154946,0.045621857,0.12829967,0.13957313,1.0,0.27943245,0.10441511,0.15286238,0.15716422,0.5068671,0.08571378,G,major,0.7880896329879761
52,350674,350674_f52,files/350674_4162229-hq.ogg,425984,434176,2.4730168661335483e-05,-1068.6624,155.62302,-13.055672,-24.330013,15.7836895,7.008462,-5.5924377,-9.899626,-14.059907,-1.2995216,8.268753,-1.6076506,-7.8973703,0.06035320460796356,0.045059673,0.110127926,0.2233923,0.016002446,0.045994006,1.0,0.3087064,0.016961254,0.020896545,0.018904086,0.45442662,0.019542387,Eb,major,0.6607170701026917
53,350674,350674_f53,files/350674_4162229-hq.ogg,434176,442368,3.0374369089258835e-05,-1066.5405,153.55261,-21.97071,-32.89285,8.609465,-2.8430014,-15.452026,-14.736952,-14.374185,-0.7713157,6.6810603,-3.031166,-5.8564234,0.05965294688940048,0.025205363,0.027529735,0.009437052,0.013316821,0.026062632,1.0,0.03500904,0.0339736,0.023695339,0.018555902,0.118394576,0.011711424,G,major,0.7094993591308594
54,350674,350674_f54,files/350674_4162229-hq.ogg,442368,450560,2.2772597731091082e-05,-1102.6853,142.05867,7.1713567,-26.690212,-6.470934,-7.2994604,-15.674812,-15.818541,-9.683152,2.4964037,5.0906596,-5.190262,-9.870992,0.056043170392513275,0.008565943,0.008165304,0.009012244,0.0033890335,0.0031158426,1.0,0.060135614,0.005428086,0.008022284,0.008569916,0.07115971,0.0040563913,G,minor,0.8396680355072021
55,350674,350674_f55,files/350674_4162229-hq.ogg,450560,458752,1.8112290490535088e-05,-1117.1182,137.08443,12.652863,-35.100307,-15.502193,-5.8053503,-17.189133,-18.814955,-8.540399,-1.1447593,0.4575001,-1.137348,-4.7227182,0.05188336968421936,0.0135469735,0.0092911525,0.007536522,0.0039467136,0.0019298096,1.0,0.054074083,0.012500399,0.016581308,0.014276927,0.040634293,0.0037785473,D,minor,0.7664250731468201
56,350674,350674_f56,files/350674_4162229-hq.ogg,458752,466944,1.4208129869075492e-05,-1127.4543,131.92522,20.371609,-27.081814,-9.520311,4.1377344,-6.8996277,-14.541853,-7.3008513,1.014264,1.4309345,-2.6581154,-6.7038813,0.053135503083467484,0.03745066,0.027639452,0.016240127,0.0030107931,0.0054261526,1.0,0.032049194,0.021557497,0.004473606,0.02165869,0.09757249,0.006924618,D,minor,0.7514170408248901
57,350674,350674_f57,files/350674_4162229-hq.ogg,466944,475136,1.452980450267205e-05,-1125.7924,133.8189,23.118496,-22.62939,-8.083193,-0.6670295,-12.849663,-16.616476,-8.301904,-3.0441656,-5.009228,-9.03574,-10.49257,0.05133697763085365,0.034521,0.028386936,0.08243237,0.024194388,0.03517351,1.0,0.07396723,0.07791297,0.04543013,0.03055936,0.0124164,0.040277667,D,minor,0.5909226536750793
58,350674,350674_f58,files/350674_4162229-hq.ogg,475136,483328,2.4913295419537462e-05,-1114.6284,143.49919,23.48962,-23.222836,-5.9490223,-1.3974677,-17.127419,-17.236921,-5.279596,-4.639678,-10.874344,-10.646328,-8.29844,0.04796385020017624,0.07056132,0.062332023,0.40258712,0.035817668,0.119713426,1.0,0.86511284,0.032895464,0.19038159,0.11205006,0.074150264,0.28724048,Ab,minor,0.5065761208534241
59,350674,350674_f59,files/350674_4162229-hq.ogg,483328,491520,2.5846260541584343e-05,-1116.4222,140.42284,17.827026,-31.721493,-11.853411,-0.0065528154,-12.348076,-15.349058,-4.8617797,-1.1148597,-6.1924443,-9.424862,-9.177827,0.049657780677080154,0.054188758,0.13234276,0.0190172,0.004250386,0.033088557,0.010998969,1.0,0.79091305,0.5018916,0.011154534,0.035937916,0.25391814,Ab,major,0.8129174113273621
60,350674,350674_f60,files/350674_4162229-hq.ogg,491520,499712,2.4878458134480752e-05,-1116.1652,136.9652,10.079498,-35.403164,-8.445147,2.5852137,-17.749634,-26.79341,-17.102045,-11.307731,-12.417061,-11.650349,-11.317391,0.05109162628650665,0.037010446,0.14881948,0.044504397,0.06374162,0.062210504,0.08230146,1.0,0.28879422,0.1805395,0.07371278,0.06003276,0.09794309,Eb,major,0.6660010814666748
61,350674,350674_f61,files/350674_4162229-hq.ogg,499712,507904,1.0243918950436637e-05,-1135.7451,116.960106,-0.2312007,-44.80904,-12.231892,12.886771,-2.6879196,-18.331724,-9.488717,0.87685096,-4.434338,-12.434483,-12.024774,0.059197209775447845,0.21100116,0.09449656,0.11827999,0.08477031,0.027942657,0.33066687,1.0,0.15461978,0.28971332,0.40830487,0.17895691,0.031813204,Ab,major,0.7008872032165527
62,350674,350674_f62,files/350674_4162229-hq.ogg,507904,516096,7.310517503356095e-06,-1149.8947,110.17543,12.985657,-31.326168,-11.607973,8.3791895,-5.3557816,-24.387175,-20.513254,-5.748336,-1.3393291,-6.102726,-9.130998,0.05665973573923111,0.06993395,0.07648833,0.06896669,0.085991226,0.054620247,0.41778183,1.0,0.13966347,0.29414305,0.11824623,0.16984838,0.16022518,G,minor,0.5733864307403564
